ID,EID,Original_Sentence,Modal_Verb,Marked_Sentence_English,Marked_Sentence_Japanese,Source_Modal,Tested_Modal,Transformation_Strategy,Transformation_Category,Palmer_Annotations,Quirk_Annotations,Palmer_Expected,Quirk_Expected,Grammaticality_Expected,Completed,Annotation_Notes
e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb_alt_might,e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb,I can understand that viewpoint. It is a very complicated issue though!,might,I *might* understand that viewpoint. It is a very complicated issue though!,"",can,might,ability_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.
e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb_alt_must,e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb,I can understand that viewpoint. It is a very complicated issue though!,must,I *must* understand that viewpoint. It is a very complicated issue though!,"",can,must,ability_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.
e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb_alt_shall,e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb,I can understand that viewpoint. It is a very complicated issue though!,shall,I *shall* understand that viewpoint. It is a very complicated issue though!,"",can,shall,ability_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.
e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb_alt_should,e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb,I can understand that viewpoint. It is a very complicated issue though!,should,I *should* understand that viewpoint. It is a very complicated issue though!,"",can,should,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb_alt_will,e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb,I can understand that viewpoint. It is a very complicated issue though!,will,I *will* understand that viewpoint. It is a very complicated issue though!,"",can,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.
e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb_alt_would,e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb,I can understand that viewpoint. It is a very complicated issue though!,would,I *would* understand that viewpoint. It is a very complicated issue though!,"",can,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.
e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb_alt_ought_to,e05c0151aef33d8e1cb5eb59e180943b74053c79dd4ed498476ab5aa91a36eeb,I can understand that viewpoint. It is a very complicated issue though!,ought to,I *ought to* understand that viewpoint. It is a very complicated issue though!,"",can,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_orig,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,should,that is my favorite food too! no wonder it was lovely. you *should* cook italian food often then,"",should,should,original,original,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",deontic,obligation,yes,1,Original sentence from dataset. Modal: 'should'. Verified and complete.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_can,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,can,that is my favorite food too! no wonder it was lovely. you *can* cook italian food often then,"",should,can,advice_to_possibility,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,partial,0,Modal substitution: 'should' → 'can'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_could,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,could,that is my favorite food too! no wonder it was lovely. you *could* cook italian food often then,"",should,could,advice_to_ability_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'could'. Strategy: advice_to_ability_substitution. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_may,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,may,that is my favorite food too! no wonder it was lovely. you *may* cook italian food often then,"",should,may,advice_to_permission,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'may'. Strategy: advice_to_permission. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_might,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,might,that is my favorite food too! no wonder it was lovely. you *might* cook italian food often then,"",should,might,advice_to_possibility,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,partial,0,Modal substitution: 'should' → 'might'. Strategy: advice_to_possibility. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_must,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,must,that is my favorite food too! no wonder it was lovely. you *must* cook italian food often then,"",should,must,advice_to_necessity,entailment,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'must'. Strategy: advice_to_necessity. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_shall,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,shall,that is my favorite food too! no wonder it was lovely. you *shall* cook italian food often then,"",should,shall,advice_to_obligation_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'shall'. Strategy: advice_to_obligation_substitution. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_will,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,will,that is my favorite food too! no wonder it was lovely. you *will* cook italian food often then,"",should,will,advice_to_prediction_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'will'. Strategy: advice_to_prediction_substitution. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_would,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,would,that is my favorite food too! no wonder it was lovely. you *would* cook italian food often then,"",should,would,advice_to_conditional_substitution,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'would'. Strategy: advice_to_conditional_substitution. Please verify grammaticality and classify modal categories.
e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631_alt_ought_to,e0a8f98108ffcdbfe7dbd6a120e3a428cf09681db891a6727b0cf9f569e43631,that is my favorite food too! no wonder it was lovely. you should cook italian food often then,ought to,that is my favorite food too! no wonder it was lovely. you *ought to* cook italian food often then,"",should,ought to,advice_paraphrase,substitution,"[""deontic"", ""deontic"", ""deontic""]","[""obligation"", ""obligation"", ""obligation""]",unknown,unknown,yes,0,Modal substitution: 'should' → 'ought to'. Strategy: advice_paraphrase. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_orig,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,can,YOU *can* not imagine!,"",can,can,original,original,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",dynamic,ability,yes,1,Original sentence from dataset. Modal: 'can'. Verified and complete.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_could,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,could,YOU *could* not imagine!,"",can,could,ability_weakening,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'could'. Strategy: ability_weakening. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_may,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,may,YOU *may* not imagine!,"",can,may,ability_to_permission,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'may'. Strategy: ability_to_permission. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_might,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,might,YOU *might* not imagine!,"",can,might,ability_to_possibility,entailment,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'might'. Strategy: ability_to_possibility. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_must,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,must,YOU *must* not imagine!,"",can,must,ability_to_necessity_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'must'. Strategy: ability_to_necessity_substitution. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_shall,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,shall,YOU *shall* not imagine!,"",can,shall,ability_to_obligation_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'shall'. Strategy: ability_to_obligation_substitution. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_should,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,should,YOU *should* not imagine!,"",can,should,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'should'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_will,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,will,YOU *will* not imagine!,"",can,will,ability_to_prediction_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'will'. Strategy: ability_to_prediction_substitution. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_would,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,would,YOU *would* not imagine!,"",can,would,ability_to_conditional_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'would'. Strategy: ability_to_conditional_substitution. Please verify grammaticality and classify modal categories.
c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85_alt_ought_to,c34f73b65002f8b34ead8aea9666f2b5e705c7e6cc89852d04845d02722d6e85,YOU can not imagine!,ought to,YOU *ought to* not imagine!,"",can,ought to,ability_to_advice_substitution,substitution,"[""dynamic"", ""dynamic"", ""dynamic""]","[""ability"", ""ability"", ""ability""]",unknown,unknown,yes,0,Modal substitution: 'can' → 'ought to'. Strategy: ability_to_advice_substitution. Please verify grammaticality and classify modal categories.
